stop_id,stop_name,stop_code,stop_lat,stop_lon,zone_id,parent_station,location_type,county,is_city_centre,is_interchange,wheelchair_boarding,_updated_at
7010B158131,Ulsterbus Depot,158131,54.996629,-7.317866,,,0,Other,False,False,,2026-06-26 16:18:43.020
7010B158241,Magee Campus,158241,55.002956,-7.322545,,,0,Other,False,False,,2026-06-26 16:18:43.020
7020IR0037,Lisburn,0,54.513863,-6.045132,,,0,Other,False,False,,2026-06-26 16:18:43.020
7020IR2162,Belfast,0,54.594684,-5.939831,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B107131,Cullaville,107131,54.0620448123748,-6.64352516920916,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B139481,Newry,139481,54.168253,-6.339098,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B139491,Buttercrane SC,139491,54.172871,-6.340996,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B139501,Newry,139501,54.172227,-6.340441,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B139511,Newry,139511,54.168692,-6.339019,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B139761,Killeen Br,139761,54.131009,-6.346082,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B139771,Killeen Br,139771,54.131023,-6.346479,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B139781,Meigh Cross,139781,54.115863,-6.357129,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B139791,Meigh Cross,139791,54.115892,-6.357279,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B150611,Regional College,150611,54.176486,-6.34535,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B156051,Newry,156051,54.176002,-6.339467,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040B156061,Newry Bus Station,156061,54.174999,-6.340145,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040IR0042,Newry,0,54.188659,-6.362413,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040IR0045,Portadown,0,54.424993,-6.445312,,,0,Other,False,False,,2026-06-26 16:18:43.020
7040IR0090,Lurgan,0,54.467011,-6.338528,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B108081,Enniskillen,108081,54.343694,-7.640079,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B140871,Derrylin,140871,54.191672,-7.565929,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B1409001,Bellanaleck,140901,54.2950047241065,-7.63801510677572,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B141541,Belleek,141541,54.476171,-8.094502,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B1415501,Bellanaleck,141551,54.2950580826928,-7.63783030428049,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B141561,Derrylin,141561,54.191678,-7.565736,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B630091,Letterbreen,630091,54.309287,-7.732686,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B630101,Letterbreen,630101,54.309493,-7.732162,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B6310001,Belcoo,631001,54.297258,-7.869896,,,0,Other,False,False,,2026-06-26 16:18:43.020
7050B631071,Loughview Drive,631071,54.297374,-7.870114,,,0,Other,False,False,,2026-06-26 16:18:43.020
7060B152481,Sion Mills,152481,54.784312,-7.471637,,,0,Other,False,False,,2026-06-26 16:18:43.020
7060B156031,Ballygawley,156031,54.456349,-7.033901,,,0,Other,False,False,,2026-06-26 16:18:43.020
7060B157111,Newtownstewart,157111,54.721891,-7.372982,,,0,Other,False,False,,2026-06-26 16:18:43.020
7060B158031,Ulsterbus Depot,158031,54.601343,-7.30175,,,0,Other,False,False,,2026-06-26 16:18:43.020
7060B1581001,Newtownstewart,158101,54.721774,-7.373015,,,0,Other,False,False,,2026-06-26 16:18:43.020
7060B158121,Bradley Way,158121,54.826507,-7.47009,,,0,Other,False,False,,2026-06-26 16:18:43.020
7060B1581401,Sion Mills,158141,54.785779,-7.472348,,,0,Other,False,False,,2026-06-26 16:18:43.020
7060B158181,Canal Street,158181,54.8277460618064,-7.46378639704708,,,0,Other,False,False,,2026-06-26 16:18:43.020
821000005,Carlow Inst,12324,52.8191,-6.94496,,,0,Other,False,False,,2026-06-26 16:18:43.020
821000007,Leighlinbridge,351871,52.736693,-6.975816,,,0,Other,False,False,,2026-06-26 16:18:43.020
821000008,Leighlinbridge,13228,52.7365,-6.97598,,,0,Other,False,False,,2026-06-26 16:18:43.020
821000009,Bagenalstown West,351831,52.7005,-6.96598,,,0,Other,False,False,,2026-06-26 16:18:43.020
821000010,Bagenalstown West,351821,52.70052,-6.96478,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B0351841,Royal Oak,351841,52.70218,-6.98459,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B111621,St Patrick's Avenue,111621,52.837124,-6.91467,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B111891,Sleaty Road,111891,52.844148,-6.939762,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B1340201,Hacketstown,134021,52.865375,-6.558453,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B136061,SETU Carlow,136061,52.8299811805242,-6.93597455431291,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B136211,Rathvilly,136211,52.8805507014169,-6.69556191940628,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B136231,Hacketstown,136231,52.865221,-6.558399,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B153991,Tullow North,153991,52.80482,-6.732506,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B154001,Tullow North,154001,52.804658,-6.732496,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B202101,Wexford Rd BP,202101,52.820615,-6.897133,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B3355701,Carlow Bus Stn,335571,52.833738,-6.926948,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B3511401,Rathvilly,351141,52.8806191573759,-6.69524785426883,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B3511801,Kildavin,351181,52.683916,-6.685386,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B351711,Ballon,351711,52.740188,-6.7704,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B351721,Ballon,351721,52.740087,-6.770225,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210B5981201,SETU Carlow,598121,52.830054,-6.936121,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11091,Carlow Inst,201001,52.819187,-6.94511,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11092,Carraig Abhainn,11092,52.825857,-6.937188,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11093,Bourlum Wood,110931,52.823409,-6.935764,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11094,SETU Green Road,110941,52.825497,-6.934096,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11095,New Street,110951,52.829729,-6.93095,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11096,Hanover Road,110961,52.831403,-6.929143,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11098,Fire Station,110981,52.83703,-6.92286,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11099,Green Lane,110991,52.841239,-6.917605,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11100,Deerpark Rnbt,111001,52.845026,-6.910029,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11101,Enterprise B Pk,111011,52.840432,-6.909015,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11102,Sandhills,201041,52.839602,-6.904687,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11103,Burrindale,201051,52.841719,-6.902289,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11104,Beechwood Park,111041,52.844729,-6.899318,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11105,Tinteán Coille,201061,52.846753,-6.895674,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11106,MSD Carlow,201111,52.854254,-6.884615,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11108,Tinteán Coille,111231,52.846705,-6.895259,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11109,Beechwood Park,111091,52.844924,-6.898986,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11110,Burrindale,111101,52.84195,-6.902001,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11111,Sandhills,111241,52.839411,-6.907423,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11112,Enterprise B Pk,111121,52.840884,-6.909271,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11113,Deerpark Rnbt,111131,52.844784,-6.910183,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11114,Green Lane,111141,52.84178,-6.916849,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11115,Fire Station,111151,52.83698,-6.922727,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11117,Hanover Road,111171,52.831857,-6.928657,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11118,New Street,111181,52.829034,-6.931546,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11119,SETU Green Road,111191,52.825738,-6.933882,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11120,Bourlum Wood,111201,52.823008,-6.9361,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11121,Carraig Abhainn,111211,52.825967,-6.937364,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11122,Rath Abhainn,111221,52.822572,-6.941705,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11123,Carlow Inst,201011,52.819176383642,-6.94491773727636,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11125,Sleaty Road,111251,52.844,-6.939655,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11126,Sleaty Street,111261,52.840491,-6.938241,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11127,Maryborough Street,113911,52.837085,-6.938369,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11128,Carlow Cstl,111281,52.836621,-6.935753,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11129,Kennedy Avenue,111291,52.835658,-6.931546,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11132,Pollerton Road,111321,52.836836,-6.918723,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11133,St Patrick's Avenue,111331,52.837255,-6.914409,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11134,Castlewood Gdns,111341,52.838683,-6.91136,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11135,Askea,113921,52.835379,-6.91079,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11138,Tullow Road,113951,52.831465,-6.907311,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11139,The Orchards,111391,52.8299889505304,-6.90325209027016,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11140,Chapelstown,113961,52.82797,-6.899742,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11143,Chapelstown,111431,52.827806,-6.899493,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11145,Tullow Road,112031,52.831191,-6.906873,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11146,Ashgrove,113931,52.830639,-6.912407,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11147,Mount Leinster Park,113941,52.833066,-6.9134,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11148,Askea,111461,52.835257,-6.911193,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11149,Castlewood Gdns,111601,52.838257,-6.911979,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11151,Pollerton Road,113131,52.836699,-6.919424,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11154,Kennedy Avenue,111821,52.835423,-6.931463,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11155,Carlow Cstl,111861,52.836651,-6.936064,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11156,Maryborough Street,111871,52.837867,-6.938305,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11157,Sleaty Street,111881,52.839859,-6.938004,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11159,Barrow Valley,202001,52.84543,-6.94105,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210CO11444,The Orchards,111421,52.830137,-6.903679,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210IR0001,Muine Bheag (Bagenalstown),0,52.69918,-6.952653,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210IR0002,Carlow,0,52.840788,-6.922622,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210LL10441,Bagenalstown North,14527,52.703237,-6.955709,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210LL10452,Bagenalstown North,14518,52.70332,-6.95592,,,0,Other,False,False,,2026-06-26 16:18:43.020
8210PB000008,Royal Oak,351811,52.7024,-6.98482,,,0,Other,False,False,,2026-06-26 16:18:43.020
822008203,Visitor Centre,8203,53.36469,-6.33167,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
822008204,Áras an Uachtaráin,8204,53.35938,-6.32384,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
822008205,Dublin Zoo,8205,53.35173,-6.30548,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
822008206,Park Gates,8206,53.34884,-6.29777,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
822008208,Park Gates,8208,53.348995,-6.298737,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
822008209,Dublin Zoo,8209,53.35169,-6.3057,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
822008210,Áras an Uachtaráin,8210,53.358951,-6.32316,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
82202B008257,St Kevin's College,8257,53.385027,-6.278198,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B008367,Broombridge,8367,53.372326,-6.299488,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B1000401,Clare Street,100041,53.341434,-6.251562,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B100461,Merrion Road,100461,53.3283555138789,-6.22837542799152,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B1009001,North Road,100901,53.4001982314926,-6.30834665852557,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B1011301,North Road,101131,53.40014650036,-6.30786746825518,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B1011501,Glasnevin,101151,53.369942933041,-6.27806175078419,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B1021101,Bachelors Walk,102111,53.346833,-6.262471,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1046101,Merrion Row,104611,53.3385331896343,-6.25480444135106,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B106421,3Arena,106421,53.346899,-6.229431,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B10995,Heuston Station,10995,53.34587,-6.29366,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B111761,Westland Row Church,111761,53.342626,-6.250132,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B111771,Irish Life,111771,53.349115,-6.255619,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B134961,Dublin Busáras,134961,53.349913,-6.252387,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B135001,Dublin Busáras,135001,53.34981,-6.25203,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1350301,Beresford Place,135031,53.3487549295197,-6.25495768638166,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1351001,Wellington Quay,135101,53.3458641751298,-6.26381729294171,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1351201,Connolly Station,135121,53.350218,-6.250527,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1351401,George's Quay,135141,53.34737,-6.25346,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1352701,Custom Hse Quay,135271,53.348359,-6.253712,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1353101,Wilton Terrace,135311,53.333451,-6.249021,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1353301,Dawson Street,135331,53.340134371715,-6.25858361137312,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1353501,Eden Quay,135351,53.3478,-6.258496,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1354001,Heuston Station,135401,53.346033,-6.292647,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B135411,Wilton Terrace,135411,53.333421,-6.249085,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B1354201,Heuston Station,135421,53.34622,-6.29257,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220B211521,Merrion Sq West,211521,53.3409101463996,-6.25078764576979,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220B3551501,Vincent's Hospital,355151,53.317358,-6.215983,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000002,Parnell Square West,2,53.3522443611383,-6.26372321891887,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000003,Parnell Sq West,3,53.352309,-6.263811,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000005,Parnell Square West,5,53.3525736395204,-6.26411543286632,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000007,Parnell Sq West,7,53.352841,-6.26457,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000008,Parnell Sq West,8,53.353272,-6.265184,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000010,Parnell Square West,10,53.3533921036473,-6.26538912389954,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000011,St Joseph's Parade,11,53.3568152335295,-6.26467919507526,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000012,Dorset Street Upr,12,53.357107,-6.264382,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000014,Eccles Place,14,53.358531,-6.262777,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000015,Dorset Street Lwr,15,53.360267,-6.260978,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000016,John Paul Park,16,53.36644,-6.30565,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000017,Drumcondra Stn,17,53.363078,-6.258399,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000018,Archbishop's House,18,53.365856,-6.255957,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000019,Botanic Ave,19,53.367235,-6.2556,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000021,Drumcondra Village,21,53.370101,-6.254311,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000022,Home Farm Road,22,53.3735036097406,-6.25280375269006,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000023,Ferguson Road,23,53.3742282800791,-6.256261004167,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000024,Walsh Road,24,53.3751331588841,-6.26037234812319,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000025,Rathlin Road,25,53.3758994661474,-6.26361773641709,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000027,Ballymun Road,27,53.3794389600107,-6.26658526126003,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000028,Hampstead Avenue,28,53.381578637628,-6.26600227077738,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000029,Albert College Park,29,53.3834882529457,-6.26566910125417,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000030,Ventry Park,30,53.370331900193,-6.30460116922913,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000031,St Pappin's Road,31,53.3860332259144,-6.268858077275,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000032,Stormanstown Road,32,53.3861955680738,-6.2713772010414,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000033,Glasnevin Drive,33,53.3887179243058,-6.27177114122451,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000035,Dean Swift Road,35,53.3862067871013,-6.270910692541,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000036,Maolbuille Road,36,53.386126850411,-6.26787706978339,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000037,DCU Ballymun Road,37,53.385346401194,-6.26488698131794,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000038,Hampstead Avenue,38,53.3822365941636,-6.26550952120506,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000039,The Rise,39,53.3804141869323,-6.26565875906589,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000040,Stella Avenue,40,53.3766607654507,-6.26466896852794,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000041,Home Farm Road,41,53.3755592683258,-6.26185800624669,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000042,Corpus Christi NS,42,53.3746502734575,-6.25746118972134,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000043,Achill Road,43,53.3738612202267,-6.25390131043392,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000044,Home Farm Rd East,44,53.373017,-6.252132,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000045,Drumcondra Village,45,53.369936,-6.254107,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000046,Botanic Ave,46,53.367131,-6.255259,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000047,Archbishop's House,47,53.363916,-6.257298,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000048,Drumcondra Stn,48,53.362257,-6.258808,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000049,Dorset Street Lwr,49,53.360004,-6.260853,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000051,Eccles Place,51,53.35781,-6.263272,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000052,Dorset Street Upr,52,53.356661,-6.264565,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000053,Synnott Row,53,53.359943,-6.262817,,,0,Dublin,True,False,,2026-06-26 16:18:43.020
8220DB000054,The Mater Hospital,54,53.360222,-6.265908,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000055,Mountjoy Prison,55,53.360412,-6.26847,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000056,Phibsborough Church,56,53.36076,-6.276374,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000057,Dalymount,57,53.36076,-6.2766,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000058,Phibsborough Luas,58,53.360946,-6.281204,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000059,Cabra Road,59,53.361018,-6.284943,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000060,Quarry Road,60,53.361279,-6.289364,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000063,Fassaugh Avenue,63,53.366792,-6.29275,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000064,Cabra West Ch,64,53.367089,-6.295233,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000065,Dingle Road,65,53.367255,-6.298051,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000066,Killala Road,66,53.367275,-6.30074,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000068,Ventry Drive,68,53.369078,-6.304245,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000069,Carnlough Road,69,53.37137,-6.30327,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000071,Ventry Park,71,53.370258,-6.304439,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000072,Ventry Drive,72,53.36897,-6.304265,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000073,Killala Road,73,53.367392,-6.300721,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000074,Cabra West Ch,74,53.3672,-6.295499,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000075,Fionnbarra GAA,75,53.366547,-6.291317,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000077,Quarry Road,77,53.361309,-6.289574,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000078,Cabra Road,78,53.361149,-6.284066,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000079,Phibsborough Luas,79,53.361021,-6.280796,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000080,Phibsborough Church,80,53.360863,-6.276054,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000081,Phibsborough,81,53.360876,-6.271967,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000082,Doyle's Corner,82,53.360798,-6.271549,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000083,The Mater Hospital,83,53.36029,-6.26529,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000084,Synnott Row,84,53.360163,-6.263702,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000085,Home Farm Rd East,85,53.373958,-6.251913,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000087,Clare Road,87,53.3767517255719,-6.2548802899246,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000088,Walnut Rise,88,53.3772872552991,-6.2576992286456,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000090,Albert College Ct,90,53.3863855316738,-6.26526567275522,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000091,Ballymun Road NS,91,53.3884278896483,-6.26540814207682,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000092,Ballymun Library,92,53.389837,-6.264674,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000093,Gateway Avenue,93,53.392302,-6.264153,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000094,Civic Centre,94,53.3960347624115,-6.26437695995448,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000102,Balbutcher Lane,102,53.397773070166,-6.26771985697013,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000104,Poppintree Parade,104,53.399771,-6.276819,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000105,Belclare Park,105,53.4029363966818,-6.28169269646949,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000107,Crannogue Road,107,53.4023798987989,-6.28049690990612,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000110,Ard na Meala,110,53.3979386409613,-6.26860038147331,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000112,Civic Centre,112,53.3961544015462,-6.2639510403018,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000113,Trinity Comp School,113,53.3922679629262,-6.26370325464247,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000114,Ballymun Road,114,53.3913333220544,-6.26371122925237,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000115,Ballymun Rd Ch,115,53.3879640919871,-6.26503610048148,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000116,Griffith Lawns,116,53.377693,-6.259667,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
8220DB000117,Walnut Rise,117,53.377366,-6.257546,,,0,Dublin,False,False,,2026-06-26 16:18:43.020
